"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01101","5","62","74","0","2020","A","",735,11556,611703660,91882389,1134181,1018,52934,"",0.68,0.66,0.80,1.01,1.34,1.20,1.20,"",50,7.3,-886,-7.1,30930467,5.3,-3326654,-3.5,-78812,-6.5,120,13.4,6254,13.4
"01103","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","3","62","74","0","2020","A","",13,1457,71327499,232000,1369,941,48955,"",6.64,4.44,4.35,0.50,0.71,0.98,0.98,"",-10,-43.5,26,1.8,5992479,9.2,-5092,-2.1,-30,-2.1,63,7.2,3309,7.2
"01103","5","62","74","0","2020","A","",381,4120,171500707,38982319,406547,800,41622,"",0.80,0.60,0.57,0.86,1.02,0.95,0.95,"",44,13.1,-208,-4.8,4953550,3.0,-984806,-2.5,-24696,-5.7,60,8.1,3144,8.2
"01105","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",9.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01105","5","62","74","0","2020","A","",30,282,8786866,3034813,59141,600,31178,"",1.13,1.05,1.10,2.38,3.84,1.06,1.06,"",11,57.9,20,7.6,1190900,15.7,845001,38.6,31686,115.4,43,7.7,2223,7.7
"01107","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",4.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","62","74","0","2020","A","N",57,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",26,83.9,0,0,0,0,0,0,0,0,0,0,0,0
"01109","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","3","62","74","0","2020","A","",7,331,13782065,0,0,801,41659,"",13.95,3.45,3.34,0.00,0.00,0.97,0.97,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","62","74","0","2020","A","N",81,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",22,37.3,0,0,0,0,0,0,0,0,0,0,0,0
"01111","5","62","74","0","2020","A","N",54,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",8,17.4,0,0,0,0,0,0,0,0,0,0,0,0
"01113","5","62","74","0","2020","A","",126,1664,70537944,15624860,141549,815,42391,"",0.78,0.87,1.04,1.40,1.47,1.20,1.20,"",29,29.9,-67,-3.9,2981611,4.4,438215,2.9,6717,5.0,64,8.5,3352,8.6
"01115","5","62","74","0","2020","A","",137,1809,81703904,17041189,204342,869,45171,"",0.52,0.68,0.84,1.03,1.52,1.23,1.23,"",24,21.2,-164,-8.3,399350,0.5,-230658,-1.3,123,0.1,77,9.7,3968,9.6
"01117","3","62","74","0","2020","A","",8,104,4359063,1232798,7274,809,42049,"",1.95,0.19,0.14,1.51,2.13,0.73,0.73,"",-3,-27.3,-19,-15.4,-20617,-0.5,-153699,-11.1,-908,-11.1,127,18.6,6562,18.5
"01117","5","62","74","0","2020","A","",614,7623,392945506,73698530,649768,991,51548,"",0.62,0.67,0.68,0.94,0.93,1.02,1.02,"",56,10.0,-187,-2.4,6938123,1.8,2246247,3.1,-64319,-9.0,41,4.3,2124,4.3
"01119","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",11.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01119","5","62","74","0","2020","A","N",46,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",18,64.3,0,0,0,0,0,0,0,0,0,0,0,0
"01121","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",2.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","62","74","0","2020","A","N",181,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",15,9.0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","62","74","0","2020","A","",101,2152,93326830,19386257,170825,834,43373,"",0.69,1.24,1.62,1.70,1.45,1.31,1.31,"",12,13.5,-282,-11.6,-5481216,-5.5,-2244073,-10.4,-34830,-16.9,53,6.8,2784,6.9
"01125","1","62","74","0","2020","A","",1,1233,88488744,0,0,1380,71762,"",1.84,4.61,4.88,0.00,0.00,1.06,1.06,"",0,0.0,47,4.0,4596101,5.5,0,0.0,0,0.0,20,1.5,1026,1.5
"01125","2","62","74","0","2020","A","N",6,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","62","74","0","2020","A","",629,6922,333170449,64655505,559651,926,48132,"",0.81,0.55,0.61,0.88,0.88,1.12,1.12,"",134,27.1,-337,-4.6,15869614,5.0,-607177,-0.9,-59068,-9.5,85,10.1,4421,10.1
"01127","1","62","74","0","2020","A","",1,25,2243696,0,0,1726,89748,"",6.16,0.49,0.78,0.00,0.00,1.61,1.61,"",0,0.0,1,4.2,390355,21.1,0,0.0,0,0.0,209,13.8,10882,13.8
"01127","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","62","74","0","2020","A","",224,3505,157249387,33152342,261431,863,44859,"",0.96,1.44,1.83,2.23,2.16,1.27,1.27,"",44,24.4,-140,-3.8,-1735889,-1.1,-1189755,-3.5,-10756,-4.0,24,2.9,1240,2.8
"01129","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",10.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","62","74","0","2020","A","",27,116,4733877,1060626,15698,786,40897,"",0.60,0.24,0.17,0.37,0.57,0.72,0.72,"N",7,35.0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",5.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","62","74","0","2020","A","N",45,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",19,73.1,0,0,0,0,0,0,0,0,0,0,0,0
"01133","5","62","74","0","2020","A","",48,767,28879037,7380306,51306,724,37672,"",0.59,0.68,0.74,0.95,0.61,1.09,1.09,"",6,14.3,-46,-5.7,2097659,7.8,124987,1.7,-7698,-13.0,90,14.2,4724,14.3
"01999","1","62","74","0","2020","A","",3,11,413978,0,0,758,39426,"",1.69,0.07,0.02,0.00,0.00,0.38,0.38,"",0,0.0,-1,-8.3,-180313,-30.3,0,0.0,0,0.0,-175,-18.8,-9088,-18.7
"01999","5","62","74","0","2020","A","",555,2317,175970146,25739378,305480,1461,75947,"",0.22,0.29,0.33,0.35,0.30,1.15,1.15,"",53,10.6,98,4.4,20600532,13.3,2472537,10.6,-4711,-1.5,115,8.5,5934,8.5
"02000","1","62","54","0","2020","A","",13,831,53790681,0,0,1245,64717,"",4.96,0.94,0.73,0.00,0.00,0.77,0.77,"",0,0.0,-29,-3.4,-109441,-0.2,0,0.0,0,0.0,39,3.2,2018,3.2
"02000","3","62","54","0","2020","A","",4,1258,99447777,0,0,1521,79068,"",0.26,0.63,0.82,0.00,0.00,1.30,1.30,"",-1,-20.0,-39,-3.0,4488445,4.7,0,0.0,0,0.0,113,8.0,5877,8.0
"02000","5","62","54","0","2020","A","",2307,46477,2775333141,990726526,14877255,1148,59714,"",0.61,1.11,1.25,1.20,1.44,1.12,1.12,"",49,2.2,-1158,-2.4,92821417,3.5,-53010914,-5.1,-837843,-5.3,65,6.0,3400,6.0
"02013","5","62","74","0","2020","A","N",12,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","62","74","0","2020","A","",14,97,6055741,3076565,46148,1201,62430,"",0.51,0.20,0.23,0.20,0.24,1.13,1.13,"",0,0.0,-5,-4.9,-121939,-2.0,-321648,-9.5,-5028,-9.8,37,3.2,1914,3.2
"02020","1","62","74","0","2020","A","",6,286,16596964,0,0,1118,58116,"",6.26,0.71,0.47,0.00,0.00,0.66,0.66,"",0,0.0,-42,-12.8,-1142750,-6.4,0,0.0,0,0.0,77,7.4,3963,7.3
"02020","5","62","74","0","2020","A","",1050,24129,1459910054,481973677,7235067,1164,60505,"",0.76,1.26,1.37,1.27,1.53,1.08,1.08,"",7,0.7,-926,-3.7,31223487,2.2,-1525268,-0.3,-59631,-0.8,67,6.1,3483,6.1
"02050","5","62","74","0","2020","A","N",9,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","62","74","0","2020","A","N",21,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",21,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02066","5","62","74","0","2020","A","N",7,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",7,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","62","74","0","2020","A","",5,16,503662,411328,6172,609,31644,"",0.21,0.12,0.06,0.15,0.18,0.56,0.56,"",0,0.0,-8,-33.3,-198391,-28.3,-215793,-34.4,-3743,-37.8,50,8.9,2594,8.9
"02070","5","62","74","0","2020","A","N",7,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"02090","1","62","74","0","2020","A","",4,542,36964324,0,0,1312,68242,"",15.20,5.28,4.58,0.00,0.00,0.87,0.87,"",0,0.0,15,2.8,1190148,3.3,0,0.0,0,0.0,6,0.5,349,0.5
"02090","5","62","74","0","2020","A","",234,5133,295528846,75669703,1144465,1107,57570,"",0.62,1.06,1.22,0.92,1.12,1.16,1.15,"",-9,-3.7,-166,-3.1,-1153699,-0.4,-71978280,-48.7,-1073384,-48.4,30,2.8,1581,2.8
"02100","5","62","74","0","2020","A","",15,124,5232207,1045642,15686,811,42195,"",0.57,1.16,1.38,0.56,0.67,1.19,1.19,"",-1,-6.2,-7,-5.3,247089,5.0,-68522,-6.2,-1142,-6.8,79,10.8,4141,10.9
"02105","5","62","74","0","2020","A","",13,49,1912313,264939,3986,745,38763,"",0.58,0.52,0.59,0.21,0.25,1.13,1.14,"",-2,-13.3,-5,-9.3,123259,6.9,-15414,-5.5,-249,-5.9,113,17.9,5886,17.9
"02110","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","62","74","0","2020","A","",113,1495,82821854,33720090,505807,1065,55384,"",0.60,0.69,0.74,1.06,1.26,1.08,1.08,"",1,0.9,-116,-7.2,1101711,1.3,203937,0.6,1296,0.3,89,9.1,4645,9.2
"02122","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","62","74","0","2020","A","",223,3105,158442007,46027857,691203,981,51028,"",0.62,1.19,1.28,1.02,1.22,1.07,1.07,"",11,5.2,-97,-3.0,3961786,2.6,-3095780,-6.3,-48278,-6.5,53,5.7,2788,5.8
"02130","5","62","74","0","2020","A","",48,962,57209378,14797523,221971,1144,59469,"",0.48,1.11,1.44,1.01,1.22,1.31,1.31,"",4,9.1,-45,-4.5,889661,1.6,417229,2.9,6145,2.8,68,6.3,3518,6.3
"02150","5","62","74","0","2020","A","",45,772,44750450,14844368,222745,1114,57948,"",0.57,0.98,1.32,1.01,1.21,1.34,1.35,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02158","5","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","62","74","0","2020","A","",314,4726,229948727,141867045,2128429,936,48653,"",0.80,1.38,1.61,2.15,2.59,1.16,1.16,"",22,7.5,135,2.9,16984557,8.0,11524935,8.8,168025,8.6,44,4.9,2263,4.9
"02180","5","62","74","0","2020","A","N",27,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"02188","5","62","74","0","2020","A","N",14,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"02195","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",9.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","62","74","0","2020","A","N",11,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"02198","5","62","74","0","2020","A","N",18,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","62","74","0","2020","A","",29,746,50015993,5249913,78753,1289,67023,"",0.48,1.44,2.16,0.65,0.78,1.50,1.50,"",4,16.0,55,8.0,5771279,13.0,-100717,-1.9,-2416,-3.0,57,4.6,2978,4.6
"02230","5","62","74","0","2020","A","N",8,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02240","5","62","74","0","2020","A","",10,198,11810143,1598275,23973,1145,59547,"",0.25,0.57,0.52,0.24,0.29,0.91,0.91,"",0,0.0,-12,-5.7,-337867,-2.8,9529,0.6,13,0.1,32,2.9,1653,2.9
"02275","5","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"02282","5","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","62","74","0","2020","A","N",7,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","1","62","74","0","2020","A","",3,4,229393,0,0,1126,58568,"",27.50,0.80,0.46,0.00,0.00,0.59,0.59,"",0,0.0,-1,-20.0,-156839,-40.6,0,0.0,0,0.0,-312,-21.7,-16187,-21.7
"02999","5","62","74","0","2020","A","",35,71,4576733,3385967,50926,1237,64310,"",0.22,0.30,0.30,0.49,0.57,1.02,1.02,"",7,25.0,22,44.9,1296237,39.5,967411,40.0,14181,38.6,-50,-3.9,-2639,-3.9
"04000","1","62","54","0","2020","A","",35,9823,895180449,0,0,1753,91134,"",1.78,1.17,1.35,0.00,0.00,1.15,1.15,"",1,2.9,286,3.0,82857236,10.2,0,0.0,0,0.0,115,7.0,5954,7.0
"04000","2","62","54","0","2020","A","",14,2792,133262650,0,0,918,47727,"",0.13,0.21,0.17,0.00,0.00,0.81,0.81,"",1,7.7,31,1.1,8551663,6.9,0,0.0,0,0.0,49,5.6,2555,5.7
"04000","3","62","54","0","2020","A","",47,9033,590613656,10557277,141227,1257,65385,"",0.40,0.48,0.54,0.43,0.98,1.13,1.14,"",5,11.9,322,3.7,45816619,8.4,-502401,-4.5,10427,8.0,54,4.5,2843,4.5
"04000","5","62","54","0","2020","A","",17871,391609,22572128751,2508015449,35999127,1108,57640,"",0.63,0.99,1.13,1.07,1.22,1.15,1.15,"",692,4.0,-937,-0.2,1304187788,6.1,29490181,1.2,-981158,-2.7,66,6.3,3460,6.4
"04001","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"04001","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04001","5","62","74","0","2020","A","",70,2569,133112751,16808036,387040,997,51822,"",0.68,1.08,1.30,2.39,2.10,1.21,1.21,"",3,4.5,-23,-0.9,12589907,10.4,-1802489,-9.7,-65552,-14.5,103,11.5,5317,11.4
"04003","1","62","74","0","2020","A","",4,368,23330360,0,0,1220,63426,"",15.05,3.56,3.15,0.00,0.00,0.89,0.89,"",0,0.0,-3,-0.8,290933,1.3,0,0.0,0,0.0,25,2.1,1297,2.1
"04003","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04003","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04003","5","62","74","0","2020","A","",325,3907,200063328,27829944,332734,985,51212,"",0.85,0.80,0.90,1.21,0.97,1.13,1.13,"",26,8.7,-159,-3.9,-3235610,-1.6,-847141,-3.0,-30353,-8.4,23,2.4,1210,2.4
"04005","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","3","62","74","0","2020","A","N",5,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","5","62","74","0","2020","A","",368,8530,529740954,42297024,757707,1194,62101,"",0.64,1.07,1.61,1.05,1.52,1.51,1.51,"",2,0.5,-223,-2.5,19973931,3.9,-78333,-0.2,44974,6.3,74,6.6,3863,6.6
"04007","1","62","74","0","2020","A","",1,7,398364,0,0,1094,56909,"",8.83,0.17,0.15,0.00,0.00,0.90,0.90,"",0,0.0,-1,-12.5,-71628,-15.2,0,0.0,0,0.0,-111,-9.2,-5757,-9.2
"04007","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","3","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",5.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","62","74","0","2020","A","",110,1451,69063254,11863901,93871,915,47597,"",0.68,0.73,0.86,1.18,0.74,1.19,1.19,"",7,6.8,-21,-1.4,3150554,4.8,103678,0.9,-43468,-31.7,54,6.3,2829,6.3
"04009","1","62","74","0","2020","A","",1,6,593218,0,0,1956,101695,"",15.43,0.21,0.33,0.00,0.00,1.62,1.62,"",0,0.0,0,0.0,54386,10.1,0,0.0,0,0.0,229,13.3,11890,13.2
"04009","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04009","5","62","74","0","2020","A","",81,1180,55990784,5759706,76723,913,47467,"",0.87,0.88,1.04,1.00,0.95,1.19,1.19,"",10,14.1,28,2.4,4697150,9.2,365156,6.8,9970,14.9,57,6.7,2932,6.6
"04011","5","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"04012","1","62","74","0","2020","A","",2,231,19205611,0,0,1598,83081,"",47.92,13.28,19.86,0.00,0.00,1.49,1.49,"",0,0.0,6,2.7,2688156,16.3,0,0.0,0,0.0,187,13.3,9724,13.3
"04012","5","62","74","0","2020","A","N",30,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",5,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","1","62","74","0","2020","A","",8,4807,461705041,0,0,1847,96040,"",0.63,0.81,0.93,0.00,0.00,1.15,1.15,"",0,0.0,95,2.0,38826952,9.2,0,0.0,0,0.0,121,7.0,6287,7.0
"04013","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","3","62","74","0","2020","A","",15,4983,322371350,1941235,51963,1244,64690,"",0.20,0.37,0.40,0.11,0.53,1.07,1.07,"",2,15.4,212,4.4,22250526,7.4,-90758,-4.5,12506,31.7,34,2.8,1789,2.8
"04013","5","62","74","0","2020","A","",11830,275574,16410951519,1784135848,25443086,1145,59552,"",0.65,0.98,1.10,1.03,1.26,1.13,1.13,"",513,4.5,957,0.3,1015746989,6.6,30253539,1.7,109304,0.4,67,6.2,3491,6.2
"04015","1","62","74","0","2020","A","",3,105,8729013,0,0,1595,82936,"",6.54,0.70,1.00,0.00,0.00,1.43,1.43,"",0,0.0,9,9.4,1456997,20.0,0,0.0,0,0.0,137,9.4,7120,9.4
"04015","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04015","5","62","74","0","2020","A","",508,8308,463212797,55448321,700210,1072,55757,"",0.77,1.17,1.78,1.34,1.38,1.51,1.51,"",5,1.0,-97,-1.2,15311054,3.4,38324,0.1,-46551,-6.2,47,4.6,2468,4.6
"04017","1","62","74","0","2020","A","",1,27,2135483,0,0,1512,78607,"",5.16,0.35,0.47,0.00,0.00,1.33,1.33,"",0,0.0,2,8.0,132314,6.6,0,0.0,0,0.0,-39,-2.5,-2058,-2.6
"04017","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","5","62","74","0","2020","A","",200,3954,217864404,20557533,267148,1060,55104,"",0.72,1.08,1.59,1.33,1.07,1.47,1.47,"",10,5.3,3,0.1,12214406,5.9,13039,0.1,-77939,-22.6,59,5.9,3047,5.9
"04019","1","62","74","0","2020","A","",4,3052,276482441,0,0,1742,90598,"",1.80,2.85,3.57,0.00,0.00,1.25,1.25,"",0,0.0,113,3.8,28854200,11.7,0,0.0,0,0.0,122,7.5,6347,7.5
"04019","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","62","74","0","2020","A","",2441,60811,3143649611,379693950,4868165,994,51696,"",0.76,1.20,1.35,1.43,1.70,1.13,1.13,"",70,3.0,-748,-1.2,158927434,5.3,5717844,1.5,-701166,-12.6,62,6.7,3210,6.6
"04021","1","62","74","0","2020","A","",1,40,3988106,0,0,1905,99083,"",2.57,0.21,0.33,0.00,0.00,1.53,1.53,"",0,0.0,3,8.1,529062,15.3,0,0.0,0,0.0,127,7.1,6636,7.2
"04021","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04021","3","62","74","0","2020","A","N",5,0,0,0,0,0,0,"N",2.16,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"04021","5","62","74","0","2020","A","",345,5179,244758901,34585696,671273,909,47260,"",0.62,0.59,0.68,0.81,1.46,1.15,1.15,"",26,8.2,-142,-2.7,8342943,3.5,-573308,-1.6,-14250,-2.1,55,6.4,2829,6.4
"04023","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04023","5","62","74","0","2020","A","",84,723,39724035,3094492,54998,1057,54956,"",0.44,0.39,0.48,0.32,0.20,1.22,1.22,"",-4,-4.5,32,4.6,3545449,9.8,-2213205,-41.7,-29524,-34.9,50,5.0,2568,4.9
"04025","1","62","74","0","2020","A","",2,1090,92839487,0,0,1638,85187,"",2.91,5.81,8.19,0.00,0.00,1.41,1.41,"",0,0.0,49,4.7,9178205,11.0,0,0.0,0,0.0,92,6.0,4814,6.0
"04025","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","5","62","74","0","2020","A","",674,10097,501172678,67055516,997195,954,49634,"",0.68,1.14,1.47,1.33,1.70,1.30,1.30,"",3,0.4,-431,-4.1,9767682,2.0,-3866017,-5.5,-195212,-16.4,56,6.2,2959,6.3
"04027","1","62","74","0","2020","A","",5,84,5486520,0,0,1260,65511,"",12.99,0.43,0.46,0.00,0.00,1.08,1.08,"",0,0.0,12,16.7,890133,19.4,0,0.0,0,0.0,35,2.9,1820,2.9
"04027","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","3","62","74","0","2020","A","",5,78,3557102,90712,5249,872,45362,"",2.19,0.18,0.18,0.15,0.45,1.03,1.03,"",0,0.0,6,8.3,500554,16.4,-20562,-18.5,3250,162.6,58,7.1,3057,7.2
"04027","5","62","74","0","2020","A","",414,7302,418366374,39634527,1012756,1102,57297,"",0.75,0.79,1.17,0.70,0.42,1.49,1.49,"",15,3.8,-418,-5.4,8150427,2.0,-2940009,-6.9,-51403,-4.8,80,7.8,4162,7.8
"04999","1","62","74","0","2020","A","",3,5,286805,0,0,1018,52949,"",2.00,0.05,0.02,0.00,0.00,0.40,0.40,"",2,200.0,0,0.0,27526,10.6,0,0.0,0,0.0,37,3.8,1943,3.8
